account_uid,total_sent,total_received,txn_count_sent,txn_count_received,unique_receivers,unique_senders,avg_sent_amount,avg_received_amount,max_sent_amount,max_received_amount,txn_per_active_day,in_degree,out_degree,degree_centrality,pagerank,in_cycle,community_size,is_fraud
ACC00760,112154.51,79189.97,16,11,16,11,7009.66,7199.09,30683.68,28115.47,1.0,11,16,0.005401,0.00014744,0,675,0
ACC00761,58281.89,76304.98,14,17,14,17,4162.99,4488.53,14294.73,22568.48,1.0,17,14,0.006201,0.00018978,0,498,0
ACC00762,111711.62,122766.93,15,21,15,21,7447.44,5846.04,81840.0,32593.74,1.0588,21,15,0.007201,0.00023854,1,498,1
ACC00763,64420.08,76683.25,14,15,14,15,4601.43,5112.22,13632.5,18165.33,1.0357,15,14,0.005801,0.00015923,1,498,0
ACC00764,302108.4,52973.28,25,14,25,14,12084.34,3783.81,91909.0,9467.74,1.0833,14,25,0.007802,0.00019188,0,498,1
ACC00765,112717.2,39402.29,11,14,11,14,10247.02,2814.45,54141.0,12380.76,1.0417,14,11,0.005001,9.26e-05,0,675,1
ACC00766,108040.57,57468.27,20,15,20,15,5402.03,3831.22,19308.14,10313.09,1.0938,15,20,0.007001,0.00030854,1,498,0
ACC00767,100436.91,47917.68,20,14,20,14,5021.85,3422.69,24499.27,9773.47,1.0,14,20,0.006801,0.00015206,0,500,0
ACC00768,50994.01,54608.94,15,15,15,15,3399.6,3640.6,18808.52,7022.72,1.0714,15,15,0.006001,0.00011875,0,498,0
ACC00769,84997.14,68058.22,16,16,16,16,5312.32,4253.64,19118.46,26103.04,1.0323,16,16,0.006401,0.00011642,0,990,0
ACC00770,43121.39,40209.58,13,15,13,15,3317.03,2680.64,7793.43,6166.11,1.0769,15,13,0.005601,0.00010881,1,675,0
ACC00771,152911.71,127760.88,18,14,18,14,8495.09,9125.78,66936.0,68330.5,1.0667,14,18,0.006401,0.00029463,1,675,1
ACC00772,55977.87,99967.21,13,17,13,17,4305.99,5880.42,9338.46,15344.5,1.0345,17,13,0.006001,0.00019604,0,500,0
ACC00773,151776.24,72892.46,17,15,17,15,8928.01,4859.5,60262.0,13768.57,1.0323,15,17,0.006401,0.00019376,1,255,1
ACC00774,93055.81,89212.92,20,14,20,14,4652.79,6372.35,15583.49,26650.69,1.0303,14,20,0.006801,0.00016762,0,500,0
ACC00775,94151.0,30998.98,18,11,18,11,5230.61,2818.09,22588.0,6909.92,1.1154,11,18,0.005801,8.422e-05,1,664,1
ACC00776,73310.65,92556.66,7,18,7,18,10472.95,5142.04,19441.53,41497.3,1.0417,18,7,0.005001,0.00018172,0,990,0
ACC00777,107148.78,32736.44,21,13,21,13,5102.32,2518.19,14161.92,9932.5,1.0303,13,21,0.006801,8.773e-05,1,498,0
ACC00778,84672.1,45553.62,19,11,19,11,4456.43,4141.24,12666.12,16402.99,1.0345,11,19,0.006001,7.895e-05,0,920,0
ACC00779,105315.52,44509.23,16,10,16,10,6582.22,4450.92,26015.53,17150.22,1.0833,10,16,0.005201,0.00011544,1,500,0
ACC00780,93571.44,57218.44,19,13,19,13,4924.81,4401.42,26649.59,9872.3,1.0667,13,19,0.006401,0.00013313,1,675,0
ACC00781,69033.49,56119.12,13,17,13,17,5310.27,3301.12,13994.21,18278.67,1.0345,17,13,0.006001,0.00013585,1,500,0
ACC00782,126959.47,922382.78,17,21,17,13,7468.2,43922.99,39711.25,98084.0,1.2667,13,17,0.006001,0.00021868,1,675,1
ACC00783,142821.14,90808.72,19,12,19,12,7516.9,7567.39,72776.0,29698.9,1.0333,12,19,0.006201,0.00015898,1,990,1
ACC00784,129693.37,154415.31,14,23,14,23,9263.81,6713.71,36725.86,58985.0,1.1212,23,14,0.007401,0.00022385,1,920,1
ACC00785,144800.97,99883.35,22,21,22,21,6581.86,4756.35,43062.2,9974.59,1.075,21,22,0.008602,0.00032332,1,498,0
ACC00786,83952.72,90915.08,20,14,20,14,4197.64,6493.93,19801.17,55521.0,1.0303,14,20,0.006801,0.0001399,1,498,1
ACC00787,671847.25,818518.07,22,17,17,10,30538.51,48148.12,98813.0,98254.0,1.4444,10,17,0.005401,0.00025286,0,920,1
ACC00788,93058.38,65487.38,14,14,14,14,6647.03,4677.67,26769.33,20746.99,1.12,14,14,0.005601,0.00016748,0,675,0
ACC00789,126979.83,637991.3,27,20,27,15,4702.96,31899.56,27199.65,98955.0,1.1463,15,27,0.008402,0.00025174,0,990,1
ACC00790,96365.39,137770.4,16,15,16,15,6022.84,9184.69,34727.95,67351.55,1.0333,15,16,0.006201,0.00032566,0,990,0
ACC00791,94168.51,124731.5,16,25,16,25,5885.53,4989.26,18304.93,16006.75,1.0,25,16,0.008202,0.00023754,1,664,0
ACC00792,42630.06,79146.65,13,13,13,13,3279.24,6088.2,11173.83,22931.78,1.0,13,13,0.005201,0.00015195,1,664,0
ACC00793,49638.77,78242.17,14,16,14,16,3545.63,4890.14,17575.12,16888.69,1.0714,16,14,0.006001,0.00013863,1,664,0
ACC00794,123475.38,74404.31,18,17,18,17,6859.74,4376.72,23119.69,19107.77,1.0606,17,18,0.007001,0.0001249,0,498,0
ACC00795,69835.08,36428.75,18,13,18,13,3879.73,2802.21,11250.8,6301.17,1.0333,13,18,0.006201,0.00014397,1,498,0
ACC00796,23532.62,93499.45,8,11,8,11,2941.58,8499.95,11714.93,42103.42,1.0,11,8,0.003801,0.00022432,0,675,0
ACC00797,71135.97,31882.88,13,6,13,6,5472.0,5313.81,16519.63,17041.89,1.0,6,13,0.003801,0.00011272,1,920,0
ACC00798,123039.16,97460.15,12,19,12,19,10253.26,5129.48,48591.0,25436.59,1.0333,19,12,0.006201,0.00018619,0,920,1
ACC00799,64453.58,69678.84,17,9,17,9,3791.39,7742.09,10089.29,21068.33,1.0833,9,17,0.005201,0.00021506,0,920,0
ACC00800,118652.42,60743.35,18,9,18,9,6591.8,6749.26,34748.76,20402.34,1.0,9,18,0.005401,0.00011193,1,498,0
ACC00801,79326.28,59993.96,14,20,14,20,5666.16,2999.7,16720.41,12002.43,1.0,20,14,0.006801,0.00011576,0,498,0
ACC00802,62482.66,17287.52,11,5,11,5,5680.24,3457.5,17289.02,5610.86,1.0,5,11,0.003201,4.862e-05,0,498,0
ACC00803,58685.72,137141.42,10,18,10,18,5868.57,7618.97,30261.66,44798.0,1.0,18,10,0.005601,0.00013428,0,920,1
ACC00804,71170.93,62357.39,13,14,13,14,5474.69,4454.1,17746.13,22484.25,1.0,14,13,0.005401,0.00015082,0,500,0
ACC00805,96793.82,89123.35,17,16,17,16,5693.75,5570.21,23393.51,43928.34,1.0645,16,17,0.006601,0.00020207,0,990,0
ACC00806,25676.53,38189.61,10,12,10,12,2567.65,3182.47,6636.96,6111.52,1.0,12,10,0.004401,9.877e-05,0,498,0
ACC00807,56870.03,171418.49,11,21,11,21,5170.0,8162.79,18425.35,49088.15,1.0,21,11,0.006401,0.00043865,1,498,0
ACC00808,80570.84,87814.57,19,14,19,14,4240.57,6272.47,12285.48,31559.01,1.1379,14,19,0.006601,0.00020327,1,498,0
ACC00809,271465.08,160761.08,22,23,22,23,12339.32,6989.61,88650.0,73722.24,1.0465,23,22,0.009002,0.00036317,1,500,1
ACC00810,55577.0,57678.25,13,14,13,14,4275.15,4119.88,10761.6,20163.88,1.0385,14,13,0.005401,0.00015313,0,498,0
ACC00811,73022.0,148465.05,14,20,14,20,5215.86,7423.25,12930.91,40161.89,1.0625,20,14,0.006801,0.00026047,1,664,0
ACC00812,128646.47,78291.65,17,15,17,15,7567.44,5219.44,68516.0,20495.27,1.0667,15,17,0.006401,0.00015248,1,675,1
ACC00813,95735.97,85508.96,21,11,21,11,4558.86,7773.54,18128.61,39575.88,1.0667,11,21,0.006401,0.00020961,0,920,0
ACC00814,53465.97,87056.4,13,17,13,17,4112.77,5120.96,15343.22,20230.7,1.0714,17,13,0.006001,0.00023955,0,675,0
ACC00815,91026.6,65289.32,17,17,17,17,5354.51,3840.55,25130.0,15973.31,1.0303,17,17,0.006801,0.00012256,1,664,1
ACC00816,70030.41,124835.53,15,16,15,16,4668.69,7802.22,16246.13,67030.98,1.0333,16,15,0.006201,0.00020956,1,990,0
ACC00817,139014.59,113756.57,13,20,13,20,10693.43,5687.83,64353.0,21277.32,1.0312,20,13,0.006601,0.0002336,1,920,1
ACC00818,161723.32,61564.77,23,14,23,14,7031.45,4397.48,34310.36,18654.85,1.0278,14,23,0.007401,0.00017541,1,664,0
ACC00819,143794.46,185619.4,18,21,18,21,7988.58,8839.02,62552.0,40234.52,1.0263,21,18,0.007802,0.00031723,1,664,1
ACC00820,51778.71,125302.48,11,23,11,22,4707.16,5447.93,10886.27,24707.34,1.0968,22,11,0.006601,0.00027324,0,990,0
ACC00821,104633.45,69649.86,19,11,19,11,5507.02,6331.81,16092.31,39649.38,1.0345,11,19,0.006001,0.0001362,1,920,0
ACC00822,52962.9,604762.58,17,13,17,13,3115.46,46520.2,8867.26,464658.3,1.1538,13,17,0.006001,0.00082121,0,498,1
ACC00823,523867.14,53413.89,23,13,23,13,22776.83,4108.76,66746.0,20952.85,1.3333,13,23,0.007201,0.00012814,1,675,1
ACC00824,54063.03,46117.08,13,11,13,11,4158.69,4192.46,10150.14,11454.06,1.0,11,13,0.004801,0.00019934,0,920,0
ACC00825,82103.84,305830.13,18,13,18,12,4561.32,23525.39,21068.33,94797.0,1.0333,12,18,0.006001,0.00028317,1,498,1
ACC00826,191194.34,67469.44,19,14,19,14,10062.86,4819.25,89319.0,22286.17,1.0312,14,19,0.006601,0.0001156,0,664,1
ACC00827,106045.47,87158.97,19,20,19,20,5581.34,4357.95,52036.95,19152.13,1.0541,20,19,0.007802,0.00017513,1,664,0
ACC00828,62345.17,72448.15,12,14,12,14,5195.43,5174.87,30278.88,25484.48,1.0,14,12,0.005201,0.00014589,1,500,0
ACC00829,48888.99,81542.33,13,11,13,11,3760.69,7412.94,13645.65,37233.73,1.0,11,13,0.004801,0.00013252,1,675,0
ACC00830,137870.14,199378.4,18,21,18,21,7659.45,9494.21,61332.32,62584.0,1.1143,21,18,0.007802,0.00025912,1,990,1
ACC00831,41679.94,94381.42,14,21,14,21,2977.14,4494.35,5755.33,18129.37,1.0294,21,14,0.007001,0.00025484,0,990,0
ACC00832,436548.32,75300.45,25,15,25,15,17461.93,5020.03,73830.0,24104.39,1.25,15,25,0.008002,0.00019093,1,664,1
ACC00833,55644.78,58593.98,17,14,17,14,3273.22,4185.28,10639.41,13633.4,1.0333,14,17,0.006201,0.00013049,1,920,0
ACC00834,601499.3,597094.1,14,32,14,32,42964.24,18659.19,483440.75,85437.0,1.3529,32,14,0.009202,0.00065678,1,990,1
ACC00835,93657.32,61156.11,18,12,18,12,5203.18,5096.34,14007.55,19125.97,1.0714,12,18,0.006001,0.00013726,0,920,0
ACC00836,80539.63,63416.45,20,19,20,19,4026.98,3337.71,13493.72,14320.69,1.0263,19,20,0.007802,0.00017661,1,675,0
ACC00837,176659.17,140604.99,18,19,18,19,9814.4,7400.26,85823.0,31865.76,1.0278,19,18,0.007401,0.00023205,0,664,1
ACC00838,107470.83,87294.38,26,14,26,14,4133.49,6235.31,16780.35,30703.06,1.0256,14,26,0.008002,0.00014819,1,500,0
ACC00839,49501.86,13591.29,13,7,13,7,3807.84,1941.61,10025.08,4963.44,1.0,7,13,0.004001,5.115e-05,0,255,0
ACC00840,74850.68,49725.27,15,14,15,14,4990.05,3551.81,19028.62,11252.88,1.0357,14,15,0.005801,0.00010801,0,498,0
ACC00841,113538.69,103877.16,17,21,17,21,6678.75,4946.53,42224.0,20689.55,1.0556,21,17,0.007602,0.00026684,1,675,1
ACC00842,104046.97,76421.74,13,17,13,17,8003.61,4495.4,26922.26,10478.42,1.0,17,13,0.006001,0.00020662,0,498,0
ACC00843,123762.58,50566.71,15,13,15,13,8250.84,3889.75,57597.0,8609.71,1.0769,13,15,0.005601,0.0001074,0,675,1
ACC00844,94484.88,1017781.68,20,26,20,17,4724.24,39145.45,20682.05,98557.0,1.2778,17,20,0.007401,0.00032801,0,498,1
ACC00845,40083.64,121017.69,15,15,15,15,2672.24,8067.85,12745.73,49686.3,1.0,15,15,0.006001,0.00045668,1,990,0
ACC00846,64983.76,186146.38,17,22,17,22,3822.57,8461.2,12331.25,21014.01,1.0263,22,17,0.007802,0.0003112,0,498,0
ACC00847,71955.16,106044.14,12,18,11,18,5996.26,5891.34,28924.22,22575.32,1.0345,18,11,0.005801,0.00024342,1,255,0
ACC00848,55495.6,408832.42,17,17,17,17,3264.45,24048.97,7736.43,348160.75,1.0303,17,17,0.006801,0.00039265,1,500,1
ACC00849,703841.43,950376.36,25,24,20,16,28153.66,39599.01,97906.0,98957.0,1.4,16,20,0.007201,0.00026811,1,664,1
ACC00850,747595.82,789269.36,18,28,18,28,41533.1,28188.19,666137.15,81548.0,1.3529,28,18,0.009202,0.00079421,0,500,1
ACC00851,76873.1,125692.71,16,16,16,16,4804.57,7855.79,20342.92,40373.16,1.0,16,16,0.006401,0.00026171,0,920,0
ACC00852,71323.57,145194.78,17,20,17,20,4195.5,7259.74,22202.41,36663.85,1.0882,20,17,0.007401,0.00019327,1,664,0
ACC00853,42152.96,42408.36,13,9,13,9,3242.54,4712.04,16057.32,12678.72,1.0,9,13,0.004401,9.806e-05,1,500,0
ACC00854,91984.45,40340.48,18,10,18,10,5110.25,4034.05,27956.28,7029.7,1.0,10,18,0.005601,0.00010584,1,920,0
ACC00855,34026.44,79961.43,11,17,11,17,3093.31,4703.61,6120.33,18896.37,1.037,17,11,0.005601,0.0003474,0,500,0
ACC00856,41236.91,131518.33,13,17,13,17,3172.07,7736.37,6084.9,18921.24,1.0,17,13,0.006001,0.00028083,1,920,0
ACC00857,160228.86,76990.16,21,18,21,18,7629.95,4277.23,91640.0,19329.44,1.0833,18,21,0.007802,0.00031606,0,990,1
ACC00858,39966.25,69091.18,13,11,13,11,3074.33,6281.02,5519.36,32896.12,1.0,11,13,0.004801,0.00026197,0,498,0
ACC00859,128031.53,121318.82,17,14,17,14,7531.27,8665.63,74494.7,76015.0,1.069,14,17,0.006201,0.00018878,1,500,1
ACC00860,45868.64,60192.01,18,13,18,13,2548.26,4630.15,9600.69,13159.47,1.069,13,18,0.006201,0.00013242,1,664,0
ACC00861,166269.18,46458.54,17,21,17,21,9780.54,2212.31,72155.22,6221.17,1.0556,21,17,0.007602,0.00016537,1,675,0
ACC00862,105899.82,88284.61,20,25,20,25,5294.99,3531.38,13616.25,12218.76,1.0976,25,20,0.009002,0.00025385,1,920,0
ACC00863,74978.07,33045.69,14,10,14,10,5355.58,3304.57,18149.38,6528.77,1.0,10,14,0.004801,0.00010677,0,664,0
ACC00864,105449.21,64494.62,16,19,16,19,6590.58,3394.45,20163.03,12106.72,1.0,19,16,0.007001,0.00013818,0,920,0
ACC00865,20980.02,85217.04,4,18,4,18,5245.01,4734.28,7114.85,19362.13,1.0476,18,4,0.004401,0.00018229,0,920,0
ACC00866,44731.65,66120.74,11,21,10,21,4066.51,3148.61,7874.72,8991.44,1.0,21,10,0.006201,0.0001565,0,990,0
ACC00867,53155.6,66799.02,11,12,11,12,4832.33,5566.59,11206.82,13215.76,1.0455,12,11,0.004601,0.00018381,1,990,0
ACC00868,92876.1,82877.28,17,22,17,22,5463.3,3767.15,28179.15,10739.07,1.0263,22,17,0.007802,0.00020708,0,990,0
ACC00869,679369.91,119250.74,27,26,27,25,25161.85,4586.57,78598.0,14704.88,1.359,25,27,0.010402,0.00022953,0,498,1
ACC00870,76217.78,74305.56,18,16,18,16,4234.32,4644.1,12680.97,17510.76,1.0,16,18,0.006801,0.00017861,1,498,0
ACC00871,51330.4,65764.86,14,9,14,9,3666.46,7307.21,11886.93,31386.19,1.0,9,14,0.004601,0.00015001,0,255,0
ACC00872,156910.42,145513.73,20,16,20,16,7845.52,9094.61,40142.0,77360.0,1.0286,16,20,0.007201,0.0001637,1,255,1
ACC00873,89344.43,84380.65,24,16,24,16,3722.68,5273.79,22298.41,20316.0,1.0256,16,24,0.008002,0.00018821,1,920,1
ACC00874,52965.79,106903.25,16,16,16,16,3310.36,6681.45,13070.24,41455.76,1.1034,16,16,0.006401,0.00016318,1,664,0
ACC00875,743587.13,89083.55,28,18,28,18,26556.68,4949.09,77049.0,26154.11,1.3529,18,28,0.009202,0.00023082,1,664,1
ACC00876,162572.01,43307.88,20,12,20,12,8128.6,3608.99,77320.0,13372.07,1.0323,12,20,0.006401,0.00011109,1,664,1
ACC00877,73059.24,100713.42,17,17,17,17,4297.6,5924.32,20785.9,19748.65,1.0303,17,17,0.006801,0.00021001,0,675,1
ACC00878,160981.89,47625.95,18,10,18,10,8943.44,4762.59,55728.0,13004.62,1.037,10,18,0.005601,0.00011084,0,675,1
ACC00879,150134.47,58027.04,13,16,13,16,11548.81,3626.69,74826.58,26641.21,1.0357,16,13,0.005801,0.00013367,0,920,0
ACC00880,152369.38,46729.38,15,12,15,12,10157.96,3894.11,54672.69,11424.72,1.0,12,15,0.005401,0.00011386,0,255,0
ACC00881,40923.09,60928.75,10,14,10,14,4092.31,4352.05,17802.84,10527.66,1.0435,14,10,0.004801,0.00016156,1,498,0
ACC00882,96019.53,48203.38,18,11,18,11,5334.42,4382.13,18460.4,23215.08,1.0357,11,18,0.005801,0.00010195,0,675,0
ACC00883,235873.47,110361.19,20,22,20,22,11793.67,5016.42,89420.0,40969.0,1.1351,22,20,0.008402,0.00023591,1,920,1
ACC00884,99230.13,105270.12,18,23,18,23,5512.78,4576.96,32149.57,19091.56,1.1081,23,18,0.008202,0.00024445,1,498,0
ACC00885,109189.16,122370.11,23,17,23,17,4747.35,7198.24,25698.81,27207.36,1.0526,17,23,0.008002,0.00032197,1,498,0
ACC00886,66858.99,83210.19,14,21,14,21,4775.64,3962.39,13600.72,19888.31,1.0606,21,14,0.007001,0.00014284,1,920,0
ACC00887,62149.25,74120.64,18,12,18,12,3452.74,6176.72,12011.82,27666.33,1.0714,12,18,0.006001,0.00019453,1,498,0
ACC00888,738172.49,749330.09,21,28,21,28,35151.07,26761.79,661308.3,81599.0,1.3611,28,21,0.009802,0.00086538,1,920,1
ACC00889,105958.12,54046.86,20,11,20,11,5297.91,4913.35,18043.02,10299.61,1.0333,11,20,0.006201,0.00012269,0,675,0
ACC00890,97947.1,46644.16,19,19,19,19,5155.11,2454.96,16589.75,9003.01,1.0,19,19,0.007602,0.00010593,0,664,0
ACC00891,136913.2,215307.28,12,15,12,15,11409.43,14353.82,82892.32,84584.0,1.0385,15,12,0.005401,0.00029625,1,498,1
ACC00892,73361.71,84609.37,20,13,20,13,3668.09,6508.41,15174.4,20075.66,1.1786,13,20,0.006601,0.00015393,0,498,0
ACC00893,24031.05,154721.64,11,21,11,21,2184.64,7367.7,4634.68,44816.5,1.0323,21,11,0.006401,0.00027025,1,498,0
ACC00894,24713.79,107231.94,7,16,7,16,3530.54,6702.0,6400.73,42813.75,1.0,16,7,0.004601,0.00019187,1,990,0
ACC00895,131020.65,105175.83,17,22,17,22,7707.1,4780.72,48821.0,16409.55,1.0,22,17,0.007802,0.00029118,1,990,1
ACC00896,112767.46,116606.27,24,18,24,18,4698.64,6478.13,44431.0,16944.59,1.05,18,24,0.008402,0.00017825,1,500,1
ACC00897,64013.92,27501.74,15,7,15,7,4267.59,3928.82,15721.39,9013.35,1.0476,7,15,0.004401,8.422e-05,0,255,0
ACC00898,86112.94,72632.8,23,15,23,15,3744.04,4842.19,28446.24,19772.68,1.027,15,23,0.007602,0.00015062,1,920,0
ACC00899,64699.03,63204.07,22,13,22,13,2940.86,4861.85,15804.16,26971.0,1.0606,13,22,0.007001,0.00010491,0,664,1
ACC00900,87883.0,53200.46,19,8,19,8,4625.42,6650.06,20906.07,21208.43,1.0,8,19,0.005401,7.39e-05,0,500,0
ACC00901,38969.83,62642.87,13,19,13,19,2997.68,3296.99,14829.11,11371.1,1.0667,19,13,0.006401,0.00015921,1,255,0
ACC00902,159374.16,115840.3,9,20,9,20,17708.24,5792.02,69434.0,15384.42,1.0741,20,9,0.005801,0.00039535,0,990,1
ACC00903,112736.19,35727.94,19,16,19,16,5933.48,2233.0,32820.0,5489.82,1.0294,16,19,0.007001,0.00011304,1,675,1
ACC00904,69430.94,68744.37,17,18,17,18,4084.17,3819.13,13542.88,13818.0,1.0606,18,17,0.007001,0.00018543,1,920,0
ACC00905,49997.14,50938.69,11,14,11,14,4545.19,3638.48,18597.58,10054.1,1.0417,14,11,0.005001,0.00012154,1,498,0
ACC00906,54534.77,69812.81,16,15,15,15,3408.42,4654.19,10621.94,18131.7,1.1071,15,15,0.006001,0.00014874,1,498,0
ACC00907,63525.57,91631.08,13,15,13,15,4886.58,6108.74,12964.21,26656.43,1.0769,15,13,0.005601,0.00025234,1,920,0
ACC00908,54251.21,53061.49,11,16,11,16,4931.93,3316.34,13250.76,8339.89,1.0,16,11,0.005401,0.00018742,1,675,0
ACC00909,119392.35,46343.83,13,10,13,10,9184.03,4634.38,67369.0,15376.79,1.0455,10,13,0.004601,0.00010135,1,675,1
ACC00910,188436.4,180785.35,12,18,12,18,15703.03,10043.63,80315.9,81955.0,1.1538,18,12,0.006001,0.00032591,1,498,1
ACC00911,58386.62,50722.21,15,12,15,12,3892.44,4226.85,13936.92,15362.38,1.0,12,15,0.005401,0.00012233,0,990,0
ACC00912,148711.57,72390.64,15,17,15,17,9914.1,4258.27,95000.0,11276.22,1.0667,17,15,0.006401,0.00015112,1,255,0
ACC00913,173327.86,245038.72,12,20,12,20,14443.99,12251.94,75456.0,72437.76,1.0667,20,12,0.006401,0.00045904,1,664,1
ACC00914,58836.9,987658.85,15,22,15,13,3922.46,44893.58,13228.69,98824.0,1.4231,13,15,0.005601,0.00031299,1,990,1
ACC00915,738088.71,101801.96,21,14,15,14,35147.08,7271.57,98765.0,46873.97,1.2963,14,15,0.005801,0.00016281,1,664,1
ACC00916,48220.08,33581.41,15,8,15,8,3214.67,4197.68,8257.54,15170.65,1.0,8,15,0.004601,0.00018786,0,664,0
ACC00917,100793.13,66996.44,23,13,23,13,4382.31,5153.57,20187.07,17109.49,1.0588,13,23,0.007201,0.0002109,1,500,0
ACC00918,69625.01,62113.38,20,16,20,16,3481.25,3882.09,12282.47,11114.88,1.0286,16,20,0.007201,0.00011038,1,920,0
ACC00919,53892.68,77131.96,13,19,13,19,4145.59,4059.58,7301.64,9848.23,1.0323,19,13,0.006401,0.00020484,0,990,0
ACC00920,53173.52,73741.46,13,20,13,20,4090.27,3687.07,16288.9,9879.92,1.0645,20,13,0.006601,0.00019713,0,920,0
ACC00921,169258.31,94793.93,25,16,25,16,6770.33,5924.62,35555.36,18860.51,1.1389,16,25,0.008202,0.00019193,1,500,0
ACC00922,116218.84,35864.3,18,13,18,13,6456.6,2758.79,64301.4,11016.35,1.069,13,18,0.006201,0.00010555,1,498,0
ACC00923,43329.89,122377.05,14,17,14,17,3094.99,7198.65,10472.16,69424.0,1.069,17,14,0.006201,0.00015223,0,498,1
ACC00924,75744.48,86580.64,13,16,13,16,5826.5,5411.29,16040.76,26299.0,1.0,16,13,0.005801,0.00017472,0,920,1
ACC00925,81162.84,20241.07,17,10,17,10,4774.28,2024.11,25573.12,5730.05,1.0385,10,17,0.005401,6.151e-05,0,255,0
ACC00926,49218.12,42642.4,18,12,18,12,2734.34,3553.53,7808.47,9773.06,1.0714,12,18,0.006001,0.00010743,1,255,0
ACC00927,61593.6,50089.17,19,13,19,13,3241.77,3853.01,7076.48,16222.85,1.0,13,19,0.006401,0.00014332,1,498,0
ACC00928,130277.85,51443.56,12,15,12,15,10856.49,3429.57,63707.0,16515.26,1.0385,15,12,0.005401,0.00011996,0,498,1
ACC00929,164501.75,25497.54,21,10,21,10,7833.42,2549.75,66236.0,6275.37,1.1071,10,21,0.006201,7.368e-05,0,500,1
ACC00930,52730.37,81177.9,14,14,14,14,3766.45,5798.42,11431.57,20933.33,1.037,14,14,0.005601,0.00016844,1,990,0
ACC00931,100106.11,38798.73,15,14,15,14,6673.74,2771.34,44596.0,5667.34,1.0357,14,15,0.005801,9.584e-05,1,500,1
ACC00932,64552.46,76550.93,17,16,17,16,3797.2,4784.43,16259.81,22856.41,1.0645,16,17,0.006601,0.00018133,0,920,0
ACC00933,54699.42,132496.93,14,18,14,18,3907.1,7360.94,15153.37,30070.61,1.0,18,14,0.006401,0.0002574,0,498,0
ACC00934,41231.37,70530.37,12,16,12,16,3435.95,4408.15,8386.39,11814.91,1.0769,16,12,0.005601,0.00014654,1,990,0
ACC00935,65239.45,60047.63,17,19,17,19,3837.61,3160.4,16629.3,8522.84,1.0286,19,17,0.007201,0.00017466,1,920,0
ACC00936,82950.65,172129.26,13,22,13,22,6380.82,7824.06,22521.2,54043.2,1.0294,22,13,0.007001,0.00021439,1,255,1
ACC00937,102048.52,46532.87,13,20,13,20,7849.89,2326.64,43082.0,6177.89,1.0,20,13,0.006601,0.00015714,1,675,1
ACC00938,85507.0,1197225.33,18,30,18,19,4750.39,39907.51,26963.61,98659.0,1.3333,19,18,0.007401,0.00032591,0,920,1
ACC00939,187466.73,151737.7,21,23,21,23,8926.99,6597.29,86577.0,64788.33,1.0476,23,21,0.008802,0.00031616,1,664,1
ACC00940,61912.99,175260.58,13,21,13,21,4762.54,8345.74,15290.73,68643.8,1.0,21,13,0.006801,0.00032503,1,990,0
ACC00941,68511.88,147382.58,15,17,15,17,4567.46,8669.56,21186.86,85354.92,1.0323,17,15,0.006401,0.00018059,1,675,0
ACC00942,64920.24,45028.37,14,11,14,11,4637.16,4093.49,20896.32,13222.14,1.0,11,14,0.005001,0.00010243,1,920,0
ACC00943,117384.83,76486.55,11,15,11,15,10671.35,5099.1,72596.0,14707.41,1.0,15,11,0.005201,0.00018335,0,990,1
ACC00944,60927.06,122613.92,12,18,12,18,5077.26,6811.88,19250.57,56128.91,1.0345,18,12,0.006001,0.00017825,1,920,0
ACC00945,50905.14,88168.4,19,21,19,21,2679.22,4198.5,12099.57,13069.22,1.0526,21,19,0.008002,0.00021003,0,664,0
ACC00946,38680.59,71963.44,12,15,12,15,3223.38,4797.56,7302.1,14228.86,1.0,15,12,0.005401,0.00013894,0,498,0
ACC00947,63055.9,141377.74,15,20,15,20,4203.73,7068.89,12111.71,66807.0,1.0,20,15,0.007001,0.00023929,1,990,1
ACC00948,73390.21,116979.88,10,23,10,23,7339.02,5086.08,18356.04,14377.77,1.0312,23,10,0.006601,0.00030789,1,664,0
ACC00949,58433.98,113067.01,20,13,20,13,2921.7,8697.46,11181.03,45867.21,1.0,13,20,0.006601,0.00017701,1,675,0
ACC00950,45093.01,77630.83,15,13,15,13,3006.2,5971.6,6774.91,15547.25,1.0769,13,15,0.005601,0.00015371,0,675,0
ACC00951,43915.65,77344.83,15,14,15,14,2927.71,5524.63,8641.47,24093.92,1.0,14,15,0.005801,0.00014922,1,675,0
ACC00952,56824.24,163850.07,10,19,10,19,5682.42,8623.69,12871.62,37024.41,1.0741,19,10,0.005801,0.00026608,0,990,0
ACC00953,62745.51,87215.03,19,15,19,15,3302.4,5814.34,15237.95,19749.04,1.0625,15,19,0.006801,0.00021055,1,990,0
ACC00954,93011.27,137099.8,16,15,16,15,5813.2,9139.99,38479.7,39265.0,1.0333,15,16,0.006201,0.00017353,1,500,1
ACC00955,68530.05,56369.73,12,15,12,15,5710.84,3757.98,16739.37,16694.24,1.0,15,12,0.005401,9.78e-05,0,664,0
ACC00956,78714.35,55257.25,18,8,18,8,4373.02,6907.16,23988.12,19203.47,1.0833,8,18,0.005201,0.00015879,0,675,0
ACC00957,42428.39,51182.56,8,18,8,18,5303.55,2843.48,15597.27,13370.99,1.0833,18,8,0.005201,0.00010933,1,920,0
